CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn,Number of Dependents,Mobile App Usage,Marketing Number of Cold Call,Marketing Number of Email,Marketing Number of SMS
2736-HVSHH,1,,No,,8.0,,No,Fiber optic,No,No,No,Yes,,Yes,Month-to-month,,,101.44,No,0.0,,,,90.0
2625-NQNDZ,0,0.0,,,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,Yes,Mailed check,20.01,No,0.0,,,,
7452-SXUAZ,0,0.0,Yes,No,,Yes,Yes,,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.53,No,0.0,Yes,202.0,215.0,
2342-DCOHD,0,,No,,,,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,52.77,No,0.0,Yes,177.0,125.0,477.0
9639-KCXEI,1,0.0,No,No,60.0,,Yes,Fiber optic,No,,Yes,Yes,,No,Two year,No,Bank transfer (automatic),90.65,No,0.0,,136.0,179.0,736.0
5093-SEBTM,0,0.0,,,52.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,87.35,No,0.0,,,151.0,597.0
7061-BOVKJ,1,0.0,Yes,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,,Electronic check,98.18,No,,No,169.0,177.0,582.0
4645-MUPQG,0,0.0,Yes,Yes,49.0,,No,DSL,Yes,,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),67.13,No,2.0,,100.0,,518.0
6356-JCKMW,0,,No,No,,,No,Fiber optic,No,,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.94,No,0.0,,123.0,105.0,466.0
4906-UYANC,1,0.0,Yes,No,,Yes,No,Fiber optic,Yes,No,Yes,,Yes,,Two year,,Credit card (automatic),105.43,No,,,,,
9276-BLPXO,1,1.0,No,No,30.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,,Bank transfer (automatic),109.45,No,,Yes,88.0,86.0,
0054-KTDDN,1,1.0,Yes,,7.0,Yes,No,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,Electronic check,69.68,No,,No,17.0,,
8379-OMBGJ,1,,Yes,No,6.0,Yes,No,Fiber optic,No,,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.92,No,0.0,No,23.0,,56.0
7731-JHVDM,1,,Yes,No,,Yes,Yes,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,Electronic check,73.93,Yes,,No,15.0,14.0,
1349-GBHGH,0,1.0,Yes,,,Yes,Yes,Fiber optic,Yes,No,Yes,No,,Yes,Two year,,Credit card (automatic),90.1,No,0.0,,213.0,,737.0
6108-FIMFX,0,,Yes,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.61,No,0.0,,25.0,26.0,87.0
1814-YNSKM,0,0.0,No,No,15.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.63,No,,,38.0,,171.0
1080-VPZUY,0,,Yes,Yes,72.0,,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,,Credit card (automatic),80.3,No,1.0,,,,785.0
5176-XXPHB,0,0.0,,No,53.0,,Yes,DSL,No,Yes,No,,No,Yes,Month-to-month,,Credit card (automatic),62.47,No,0.0,,211.0,,554.0
0660-CWENN,0,1.0,No,No,42.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.43,No,0.0,No,,88.0,348.0
9280-JNMCU,1,0.0,No,No,1.0,,No,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,Mailed check,69.05,No,0.0,,3.0,,9.0
1427-UODHH,1,1.0,,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,,Electronic check,69.27,Yes,0.0,,4.0,5.0,16.0
1138-QPGMJ,0,,Yes,Yes,,,Yes,Fiber optic,No,No,Yes,Yes,,No,Two year,Yes,Bank transfer (automatic),94.55,No,3.0,No,271.0,266.0,
7284-GRUAR,0,0.0,Yes,,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,,Electronic check,105.35,Yes,,,231.0,196.0,292.0
7396-FCUHM,1,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,Yes,,,,20.0,28.0
4936-NUYMZ,1,,No,,2.0,,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,55.04,No,,,6.0,4.0,
7612-UDUIY,1,0.0,No,,,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,Yes,,19.72,No,0.0,Yes,,101.0,403.0
1128-IKHXJ,0,0.0,,,28.0,Yes,No,DSL,No,,No,Yes,Yes,Yes,Two year,,Credit card (automatic),75.84,No,1.0,,,,241.0
9440-LTEQC,0,0.0,Yes,No,44.0,Yes,No,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.94,No,0.0,,113.0,111.0,366.0
0280-PFGBO,0,1.0,Yes,,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,,Bank transfer (automatic),110.8,Yes,0.0,No,146.0,155.0,
7658-XUTDP,0,0.0,Yes,,23.0,,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,No,4.0,Yes,70.0,91.0,297.0
8495-QGJCM,1,0.0,,Yes,,Yes,Yes,DSL,No,No,No,Yes,,No,Month-to-month,Yes,Bank transfer (automatic),56.87,Yes,2.0,,,33.0,
0625-NFXOX,0,,No,Yes,,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,No,2.0,,225.0,283.0,
3726-RBJDX,1,1.0,No,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.56,Yes,0.0,,,12.0,74.0
7108-NVJUF,1,0.0,No,No,,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.33,No,0.0,,48.0,38.0,
2454-SXDZZ,1,1.0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,,Month-to-month,Yes,Electronic check,98.64,Yes,0.0,,,,69.0
0694-VVYVD,1,,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,,Bank transfer (automatic),103.97,No,1.0,,219.0,234.0,933.0
4580-LMRUO,1,0.0,No,No,6.0,,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.29,No,0.0,Yes,,,73.0
3863-GQSOV,0,0.0,Yes,No,6.0,Yes,Yes,Fiber optic,No,,No,No,,,Month-to-month,Yes,Electronic check,79.24,Yes,0.0,,,7.0,
4662-BTCZV,0,,Yes,Yes,,Yes,Yes,DSL,No,Yes,No,Yes,Yes,,Month-to-month,Yes,Credit card (automatic),69.06,Yes,,Yes,,,327.0
4382-ZOEKL,0,0.0,No,,,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.37,No,0.0,,199.0,,
0424-YYURW,0,0.0,,Yes,38.0,No,No phone service,DSL,No,,No,No,,No,Month-to-month,,Electronic check,33.6,No,4.0,,102.0,104.0,493.0
3533-QLQZD,0,0.0,No,No,,Yes,No,Fiber optic,Yes,,No,No,No,No,Month-to-month,Yes,Electronic check,75.63,No,,Yes,3.0,,10.0
0589-MNSSM,1,0.0,,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,,Two year,No,Mailed check,19.77,No,2.0,,160.0,,367.0
8123-FFSTV,0,0.0,No,No,58.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.68,No,0.0,,153.0,154.0,
4723-IEKJS,0,0.0,No,,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.96,No,0.0,,101.0,88.0,
4945-ILIKP,1,0.0,No,No,1.0,,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,,Mailed check,19.19,Yes,0.0,,3.0,,
3793-PDXYB,0,,Yes,No,48.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.82,Yes,0.0,Yes,225.0,177.0,479.0
6983-LJGOZ,1,0.0,Yes,,69.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,,84.98,No,,Yes,215.0,208.0,818.0
5047-OMAWL,0,0.0,No,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,,Yes,Two year,Yes,Credit card (automatic),85.17,No,1.0,Yes,195.0,207.0,701.0
1792-UWYNN,0,0.0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.78,No,5.0,,97.0,100.0,438.0
4976-WSIBJ,1,,No,Yes,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),107.68,No,2.0,Yes,101.0,,316.0
2036-DKNQF,0,0.0,,No,46.0,,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,,Bank transfer (automatic),32.25,Yes,0.0,No,166.0,193.0,
5420-MHMAR,0,0.0,No,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.38,Yes,0.0,Yes,29.0,,73.0
8637-TCDKM,0,0.0,No,Yes,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,,20.46,No,2.0,,107.0,81.0,319.0
7211-SEHXW,1,,Yes,No,62.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,,Two year,,Bank transfer (automatic),104.08,No,0.0,,,136.0,787.0
8204-MVUXL,1,,,No,30.0,Yes,Yes,Fiber optic,No,,Yes,Yes,No,Yes,Month-to-month,,Credit card (automatic),90.23,No,0.0,Yes,74.0,81.0,272.0
5220-FZFXS,1,0.0,,Yes,67.0,Yes,Yes,Fiber optic,No,,Yes,Yes,Yes,Yes,Two year,,,112.95,No,1.0,Yes,266.0,228.0,647.0
5624-SDIFK,0,,Yes,No,8.0,Yes,No,DSL,Yes,,No,No,,No,Month-to-month,Yes,Electronic check,54.98,Yes,,,3.0,2.0,71.0
4310-RVVTH,0,1.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.77,Yes,0.0,Yes,1.0,2.0,68.0
8000-XLUIL,0,0.0,No,No,18.0,No,No phone service,DSL,No,No,No,No,,,Month-to-month,No,Mailed check,35.56,No,0.0,,,68.0,224.0
0946-UPEAY,1,0.0,No,No,21.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.58,No,,No,,55.0,
3654-UDCXL,0,0.0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,,Bank transfer (automatic),19.55,No,1.0,Yes,118.0,115.0,554.0
8867-VGYSG,0,,No,,16.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.51,No,0.0,Yes,,33.0,177.0
5268-WMCJE,1,0.0,Yes,Yes,63.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,,Mailed check,94.3,No,,,244.0,237.0,
2520-JUGGH,0,,,Yes,0.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),89.85,No,4.0,Yes,0.0,,0.0
9652-OWRPL,0,,Yes,No,26.0,Yes,No,DSL,Yes,,No,No,,Yes,One year,No,Mailed check,69.72,No,0.0,,54.0,53.0,266.0
5316-MHDZQ,0,0.0,No,No,1.0,,No,,Yes,No,No,No,,No,Month-to-month,,Mailed check,50.75,Yes,,No,,,10.0
2121-KHIQY,0,0.0,,No,17.0,Yes,No,Fiber optic,Yes,No,No,,No,No,Month-to-month,Yes,Credit card (automatic),75.01,Yes,0.0,,5.0,1.0,
1749-TFFDJ,0,0.0,No,No,43.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,,Month-to-month,,Credit card (automatic),80.44,No,0.0,,,148.0,590.0
3364-EOVSR,0,0.0,Yes,Yes,4.0,,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,,20.75,No,1.0,Yes,12.0,,35.0
2137-NBGZV,0,1.0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,,Credit card (automatic),72.93,No,0.0,,58.0,55.0,248.0
4835-TTTQP,1,0.0,Yes,,,Yes,Yes,DSL,Yes,No,Yes,Yes,,Yes,Two year,,Bank transfer (automatic),104.43,No,4.0,Yes,185.0,183.0,809.0
2146-WKJLH,1,0.0,No,,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,Mailed check,19.33,No,,,,5.0,19.0
9551-XYLSV,1,0.0,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.43,No,2.0,Yes,140.0,,582.0
6013-RSGFP,0,,Yes,Yes,55.0,Yes,No,No,No internet service,,No internet service,No internet service,,No internet service,Two year,No,,20.94,No,2.0,,172.0,217.0,
1184-NTSIH,1,1.0,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.55,Yes,0.0,,48.0,,226.0
4265-DOJAT,1,1.0,Yes,No,44.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Two year,Yes,Mailed check,19.6,No,0.0,,94.0,129.0,
3495-GWJSO,0,0.0,No,Yes,,Yes,No,DSL,Yes,No,No,No,,No,One year,No,Credit card (automatic),49.93,No,,No,,74.0,
3026-JSYEF,0,1.0,No,No,,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.69,No,0.0,,111.0,102.0,364.0
3800-GBCAR,1,0.0,No,,38.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.12,Yes,0.0,,89.0,87.0,
2918-PFLSW,1,,No,Yes,44.0,Yes,Yes,DSL,Yes,No,No,No,,No,Month-to-month,No,,54.23,No,1.0,,142.0,134.0,421.0
7465-XYOLX,1,1.0,Yes,,61.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,,Credit card (automatic),84.04,No,,,157.0,,756.0
2389-WHFWO,0,0.0,No,No,,No,No phone service,DSL,No,No,No,,No,No,Month-to-month,No,,28.21,No,,,,27.0,87.0
7432-VKBCR,1,,,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,No,Credit card (automatic),20.29,No,4.0,No,16.0,,103.0
8335-KHLDN,0,0.0,Yes,,68.0,,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),100.94,No,4.0,Yes,145.0,193.0,852.0
7355-IDUTI,1,0.0,No,No,,Yes,No,Fiber optic,No,,No,No,No,Yes,Month-to-month,,Bank transfer (automatic),82.53,Yes,0.0,,,4.0,
1546-BIDWS,0,0.0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.87,No,,Yes,,,
0025-JUONY,0,0.0,No,No,,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,107.45,No,0.0,Yes,133.0,126.0,558.0
4138-PNWBR,0,,Yes,Yes,,Yes,No,DSL,Yes,No,No,No,No,,Month-to-month,,,51.57,No,3.0,Yes,46.0,40.0,192.0
1988-GIERV,0,0.0,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,,Yes,Yes,One year,Yes,Electronic check,104.87,Yes,,,128.0,,303.0
0697-ITROO,1,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,57.74,Yes,0.0,,15.0,17.0,21.0
1803-EKUAJ,1,0.0,,,7.0,,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.9,No,0.0,,23.0,22.0,87.0
4001-PBWAS,0,0.0,,Yes,31.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,,Bank transfer (automatic),24.77,No,2.0,,,,275.0
8086-UBGOD,1,,Yes,,,No,No phone service,DSL,No,,No,Yes,Yes,,Month-to-month,No,Bank transfer (automatic),45.04,No,0.0,Yes,8.0,7.0,30.0
5158-ZHGKW,0,0.0,Yes,Yes,48.0,,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,58.63,No,,Yes,173.0,185.0,
7668-EDXXS,1,0.0,Yes,Yes,24.0,Yes,Yes,DSL,No,No,No,,Yes,No,One year,,Bank transfer (automatic),59.16,No,2.0,Yes,79.0,84.0,
9832-ZPWIB,0,,,No,53.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.07,No,0.0,,,,
7256-TWKPH,1,0.0,No,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,No,,No,69.0,,371.0
4506-KKAKI,1,0.0,No,Yes,,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.23,Yes,1.0,,45.0,58.0,
6536-UQNHM,0,,,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.16,Yes,2.0,,8.0,8.0,10.0
3941-YVORA,1,0.0,,No,23.0,Yes,No,Fiber optic,No,,No,No,Yes,No,Month-to-month,,Electronic check,83.71,Yes,,Yes,,,255.0
2272-GAIGC,1,0.0,Yes,Yes,10.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.44,No,1.0,Yes,,39.0,103.0
3041-SIBBG,1,0.0,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),102.4,No,,,,142.0,438.0
6103-ZQXIY,1,0.0,No,No,1.0,Yes,No,DSL,No,,No,No,,No,Month-to-month,No,Mailed check,44.28,Yes,0.0,Yes,,3.0,
2047-SBZZX,1,0.0,Yes,,,Yes,Yes,Fiber optic,Yes,,Yes,No,,No,One year,No,Credit card (automatic),101.06,No,,Yes,,229.0,909.0
1973-XLWDV,1,0.0,,Yes,4.0,,No,,No,No,No,,,No,Month-to-month,Yes,Bank transfer (automatic),69.1,No,,,,15.0,36.0
5340-AKAIX,0,,Yes,No,15.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.12,No,0.0,,60.0,49.0,206.0
3799-GEYVP,0,0.0,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,,Electronic check,86.75,Yes,0.0,No,59.0,61.0,169.0
9963-GXJBA,0,0.0,Yes,Yes,,Yes,No,DSL,No,,No,No,No,No,One year,Yes,,45.61,Yes,,Yes,160.0,124.0,
5148-OVLZX,0,0.0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.62,No,0.0,Yes,96.0,146.0,317.0
2441-URUZV,0,,No,,41.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,,Electronic check,84.01,No,0.0,,,,481.0
4774-LRMBK,1,0.0,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,No,,,Month-to-month,,Credit card (automatic),80.18,Yes,0.0,No,,41.0,53.0
0146-FPDCE,0,0.0,Yes,No,64.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,,,93.63,No,0.0,Yes,144.0,183.0,591.0
2801-LMGAX,1,1.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,,Electronic check,100.88,Yes,0.0,No,10.0,10.0,
8163-MCJAG,1,0.0,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.47,Yes,,,10.0,11.0,
7911-ZWLGI,0,,Yes,No,48.0,Yes,No,,Yes,No,No,Yes,No,No,One year,No,Electronic check,58.4,No,0.0,Yes,152.0,192.0,
6167-MHJRA,0,0.0,,,,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,,Credit card (automatic),59.73,No,1.0,,,,
0915-HVOCP,1,0.0,No,,,Yes,Yes,Fiber optic,No,,No,Yes,No,No,Month-to-month,,Electronic check,84.72,Yes,0.0,,301.0,216.0,342.0
2085-RPNFN,0,0.0,,No,,No,No phone service,DSL,Yes,No,Yes,No,Yes,,Month-to-month,,,55.97,No,,,,43.0,167.0
3945-HOENB,0,0.0,No,No,36.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,No,,,,136.0,442.0
8839-YDETO,0,1.0,Yes,No,2.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.78,Yes,,No,11.0,11.0,
2112-PCDOM,1,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,,Month-to-month,No,Electronic check,19.9,No,0.0,,,,
8843-METNG,1,,Yes,No,48.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.91,No,0.0,No,,152.0,
0422-WKTUS,1,,,No,18.0,Yes,Yes,DSL,No,Yes,No,,,Yes,Month-to-month,,Electronic check,75.11,No,0.0,,40.0,52.0,154.0
7893-MJPEU,1,,No,No,1.0,,No,No,No internet service,,No internet service,No internet service,,No internet service,Month-to-month,Yes,Mailed check,19.83,No,0.0,,4.0,4.0,11.0
9629-DQNMG,1,0.0,,,32.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,,Bank transfer (automatic),90.48,No,1.0,Yes,,97.0,393.0
2819-XRWQE,1,0.0,No,No,6.0,Yes,No,DSL,No,No,Yes,No,,,Month-to-month,Yes,Mailed check,53.74,Yes,0.0,Yes,24.0,26.0,83.0
6960-PMITT,1,0.0,,No,,,No phone service,DSL,Yes,No,No,No,Yes,,Month-to-month,,Electronic check,35.42,No,0.0,,49.0,,
2967-OHUGX,0,,No,No,,Yes,No,Fiber optic,No,No,Yes,No,No,,Month-to-month,,Electronic check,75.67,Yes,0.0,,6.0,,17.0
4801-AGIVD,1,0.0,Yes,No,22.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.44,Yes,0.0,Yes,,56.0,213.0
6579-PXLPY,0,1.0,Yes,,20.0,Yes,No,Fiber optic,No,,Yes,No,,,Month-to-month,,Electronic check,95.26,Yes,0.0,No,70.0,72.0,245.0
3268-NKNIX,0,0.0,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,,Month-to-month,No,Bank transfer (automatic),100.75,No,,Yes,,44.0,
5121-LEUFU,1,0.0,Yes,Yes,72.0,,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),245.0,No,4.0,Yes,,181.0,865.0
0038-IXEHH,0,,No,No,31.0,Yes,No,Fiber optic,Yes,,Yes,Yes,No,No,Month-to-month,,,91.59,No,,,,,373.0
3085-SMTDE,0,0.0,No,Yes,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.51,No,2.0,,,140.0,
7993-SYTGQ,1,0.0,No,,,Yes,Yes,No,No internet service,,No internet service,No internet service,,No internet service,One year,,Bank transfer (automatic),25.51,No,,Yes,,87.0,369.0
4282-IOOBC,0,0.0,No,,,Yes,Yes,Fiber optic,No,No,No,No,,No,Month-to-month,No,Electronic check,86.8,No,,,28.0,,151.0
9412-CSZVJ,1,1.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,,Month-to-month,,Electronic check,79.45,Yes,0.0,No,18.0,20.0,48.0
9407-ZZQMS,1,1.0,No,,57.0,Yes,Yes,DSL,No,Yes,Yes,,Yes,Yes,Two year,,Bank transfer (automatic),87.6,No,0.0,,,176.0,633.0
2496-CSQWZ,0,1.0,Yes,No,7.0,Yes,No,Fiber optic,No,Yes,No,No,,,Month-to-month,,Electronic check,94.94,No,,,23.0,25.0,71.0
5281-TLZTB,1,0.0,,No,46.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,,,48.26,No,0.0,No,117.0,92.0,482.0
0471-TQBPG,0,0.0,Yes,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,,Bank transfer (automatic),85.58,No,0.0,No,163.0,192.0,
5981-OQPSN,1,,Yes,Yes,22.0,Yes,Yes,Fiber optic,Yes,No,No,No,,Yes,Month-to-month,,Credit card (automatic),99.14,No,4.0,Yes,83.0,74.0,280.0
9992-ZPMTN,1,0.0,,Yes,72.0,No,No phone service,DSL,Yes,,Yes,Yes,,,Two year,,Credit card (automatic),40.16,No,1.0,Yes,243.0,260.0,867.0
8369-ELMAQ,0,0.0,Yes,No,33.0,,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.57,No,,,,129.0,300.0
2798-PZUQO,1,0.0,No,No,,No,No phone service,DSL,Yes,,Yes,Yes,Yes,Yes,One year,No,,61.58,No,0.0,Yes,,18.0,50.0
9558-TJBJR,1,1.0,Yes,Yes,,Yes,Yes,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,Electronic check,84.69,No,1.0,,,,
0145-WFOMZ,1,0.0,Yes,Yes,21.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.33,Yes,1.0,No,23.0,24.0,
5678-PWSPX,1,0.0,Yes,Yes,50.0,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.03,No,,,123.0,147.0,
3746-GUFCH,0,0.0,Yes,No,3.0,,No,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,Credit card (automatic),70.83,Yes,0.0,Yes,11.0,12.0,28.0
0199-MHZIE,0,1.0,No,No,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.94,No,0.0,Yes,211.0,160.0,778.0
4474-NNRWQ,0,1.0,Yes,No,65.0,No,No phone service,DSL,No,,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),50.53,No,,,235.0,,683.0
2216-XXDYM,1,0.0,No,No,,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.16,Yes,0.0,Yes,96.0,101.0,
0331-EONSQ,1,1.0,No,No,10.0,,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,83.61,Yes,0.0,,40.0,,104.0
6602-ABBIL,1,0.0,Yes,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,97.03,Yes,,Yes,,99.0,145.0
8258-HNCRE,0,0.0,Yes,No,25.0,Yes,Yes,DSL,Yes,No,Yes,,No,No,Month-to-month,,Electronic check,64.87,No,,,,267.0,223.0
