id,emirates,established_year,furnish_status,monthly_rent_aed,num_of_bathroom,num_of_parking_space,num_of_rooms,property_facilities,property_location,property_name,property_size,property_type
3417,Abu Dhabi,2016.0,Partially Furnished,1248.0,2.0,2.0,3.0,"Parking, Security, Lift, Playground, Swimming Pool, Barbeque area, Gymnasium, Sauna, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Cooking Allowed, Near MRT, Air-Cond",Abu Dhabi - Al Barsha South,YOU Vista @ YOU City Cheras,1267.0,Service Residence
666,Abu Dhabi,,Partially Furnished,780.0,2.0,1.0,3.0,"Parking, Swimming Pool, Jogging Track, Security, Playground, Minimart, Cooking Allowed",Abu Dhabi - Bu Kadra,saujana apartment,850.0,Apartment
5554,Abu Dhabi,,Partially Furnished,1092.0,2.0,2.0,3.0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Gymnasium, Club house, Air-Cond, Washing Machine",Abu Dhabi - Al Meryal,Ameera Residence,1250.0,Condominium
14615,Abu Dhabi,2008.0,Fully Furnished,1092.0,2.0,,3.0,"Playground, Minimart, Swimming Pool, Gymnasium, Security, Squash Court, Jogging Track, Lift, Sauna, Multipurpose hall, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Mugatrah,Rhythm Avenue USJ19,961.0,Service Residence
3844,Dubai,2021.0,Fully Furnished,4056.0,2.0,,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Al Nahda,Lucentia Residence @ Bukit Bintang City Centre KL,859.0,Service Residence
1940,Abu Dhabi,,Partially Furnished,1131.0,2.0,1.0,3.0,"Squash Court, Parking, Lift, Sauna, Swimming Pool, Jogging Track, Security, Minimart, Playground, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Al O'shoosh,"Selangorku PR1MA Lakefront Homes , Cyberjaya",980.0,Apartment
5290,Abu Dhabi,2013.0,Fully Furnished,1326.0,2.0,1.0,3.0,"Parking, Security, Lift, Playground",Abu Dhabi - Margab,One Damansara,986.0,Condominium
3093,Dubai,,Not Furnished,663.0,1.0,,3,"Lift, Security",Dubai - Jumeirah,Teratai Mewah Apartment,712.0,Apartment
12172,Dubai,2016.0,Partially Furnished,1092.0,2.0,2.0,3,"Multipurpose hall, Jogging Track, Playground, Swimming Pool, Barbeque area, Parking, Security, Gymnasium, Air-Cond, Cooking Allowed",Dubai - Al Qusais,Fortune Perdana Lakeside,1027.0,Service Residence
8646,Dubai,2020.0,Fully Furnished,2730.0,1.0,,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Al Mizhar,ViiA Residences @ KL Eco City,678.0,Service Residence
17428,Abu Dhabi,2016.0,Fully Furnished,897.0,1.0,1.0,1.0,"Parking, Playground, Security, Gymnasium, Jogging Track, Sauna, Club house, Swimming Pool, Lift, Barbeque area, Minimart, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Abu Dhabi - Al Quoz,Silk Sky,484.0,Others
12548,Abu Dhabi,2020.0,Fully Furnished,1950.0,2.0,2.0,2.0,"Minimart, Playground, Jogging Track, Security, Swimming Pool, Gymnasium, Sauna, Tennis Court, Multipurpose hall, Parking, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Mankhool,Astoria Ampang,735.0,Service Residence
10765,Dubai,2020.0,Fully Furnished,2184.0,2.0,2.0,3,"Multipurpose hall, Parking, Security, Barbeque area, Club house, Swimming Pool, Sauna, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Dubai - Al Murar,Paraiso @ The Earth Bukit Jalil,1100.0,Condominium
9994,Abu Dhabi,2007.0,Not Furnished,702.0,1.0,,3.0,"Security, Lift, Playground, Minimart, Near MRT",Abu Dhabi - Yaraah,Seri Mutiara (Putra Heights),660.0,Apartment
9637,Abu Dhabi,,Not Furnished,663.0,2.0,,3.0,"Parking, Playground, Cooking Allowed, Near MRT",Abu Dhabi - Al Lesaily,Taman Selayang Makmur,646.0,Apartment
7204,Abu Dhabi,2020.0,Partially Furnished,1638.0,3.0,,2.0,,Abu Dhabi - Nazwah,Emporis (Kota Damansara),1012.0,Others
5072,Abu Dhabi,,Partially Furnished,1560.0,2.0,3.0,3.0,"Swimming Pool, Gymnasium, Minimart, Playground, Jogging Track, Security, 11, Lift, Parking, Air-Cond, Cooking Allowed, Near MRT",Abu Dhabi - Al Satwa,,1100.0,Condominium
3291,Abu Dhabi,2022.0,Fully Furnished,468.0,2.0,,3.0,,Abu Dhabi - Al Barsha South,Traders Garden @ Cheras Selatan,800.0,Service Residence
13966,Dubai,2019.0,Fully Furnished,1365.0,2.0,2.0,3,"Parking, Swimming Pool, Gymnasium, Sauna, Club house, Tennis Court, Squash Court, Multipurpose hall, Lift, Barbeque area, Security, Minimart, Playground, Jogging Track, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Al Qusais,The Henge Kepong,1100.0,Condominium
14447,Abu Dhabi,,Partially Furnished,1092.0,2.0,2.0,3.0,"Minimart, Jogging Track, Parking, Security, Playground, Gymnasium, Sauna, Swimming Pool, Lift, Barbeque area, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Hebiah,The Arc @ Cyberjaya,946.0,Service Residence
11914,Abu Dhabi,,Not Furnished,702.0,1.0,2.0,1.0,"Swimming Pool, Gymnasium, Tennis Court, Playground, Security, 10, 11, Air-Cond, Cooking Allowed, Internet",Abu Dhabi - Al Yufrah,,657.0,Condominium
8912,Dubai,,Fully Furnished,2730.0,2.0,1.0,3,"Parking, Security, Lift, Playground, Gymnasium, Swimming Pool, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Rigga,V Residence 3 @ Sunway Velocity,1221.0,Service Residence
17719,Abu Dhabi,2013.0,Fully Furnished,1169.22,2.0,2.0,3.0,"Multipurpose hall, Security, Swimming Pool, Jogging Track, Parking, Playground, Lift, Minimart, Barbeque area, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Margab,1120 Park Avenue,870.0,Condominium
14604,Abu Dhabi,,Partially Furnished,780.0,2.0,1.0,3.0,"Playground, Parking, Lift, Security, Swimming Pool, Gymnasium",Abu Dhabi - Mereiyeel,Akasia Apartment (Puchong),800.0,Apartment
1673,Dubai,,Fully Furnished,1560.0,1.0,,1,"Swimming Pool, Parking, Playground, Security, Gymnasium, Minimart, Washing Machine, Near MRT, Air-Cond, Internet, Cooking Allowed",Dubai - Al Khabisi,KL Gateway Premium Residences,525.0,Service Residence
9066,Abu Dhabi,,Not Furnished,780.0,2.0,1.0,3.0,"Parking, Security, Lift, Playground, Sauna, Minimart, Multipurpose hall, Cooking Allowed, Near MRT",Abu Dhabi - Grayteesah,Ilham Apartment,786.0,Apartment
8001,Abu Dhabi,,Fully Furnished,1950.0,2.0,2.0,3.0,"Swimming Pool, Security, Multipurpose hall, Parking, Lift, Playground",Abu Dhabi - Grayteesah,Alami Residensi,1100.0,Service Residence
13809,Dubai,2017.0,Fully Furnished,1560.0,2.0,,3,"Minimart, Playground, Parking, Gymnasium, Security, Swimming Pool",Dubai - Zabeel,Seasons Garden Residences @ Wangsa Maju,850.0,Apartment
6899,Abu Dhabi,2014.0,Partially Furnished,935.22,2.0,2.0,3.0,"Playground, Swimming Pool, Barbeque area, Minimart, Gymnasium, Sauna, Security, Parking, Lift, Multipurpose hall, Air-Cond, Cooking Allowed, Near MRT",Abu Dhabi - Jabal Ali,Amara Service Residences,1051.0,Service Residence
489,Abu Dhabi,2014.0,Partially Furnished,897.0,2.0,2.0,3.0,"Barbeque area, Minimart, Gymnasium, Security, Swimming Pool, Jogging Track, Sauna, Playground, Parking, Lift, Multipurpose hall, Cooking Allowed, Near MRT",Abu Dhabi - Jabal Ali,Amara Service Residences,859.0,Service Residence
17415,Abu Dhabi,,Partially Furnished,858.0,1.0,,3.0,"Security, Minimart, Barbeque area, Gymnasium, Swimming Pool, Parking, Playground, Cooking Allowed, Near MRT",Abu Dhabi - Mugatrah,Goodyear Court 2,800.0,Apartment
17651,Abu Dhabi,2017.0,Partially Furnished,819.0,2.0,,3.0,"Playground, Gymnasium, Jogging Track, Barbeque area, Security, Multipurpose hall, Parking, Swimming Pool, Air-Cond",Abu Dhabi - Al Marmoom,Kiara Plaza,1097.0,Service Residence
9944,Dubai,2013.0,Fully Furnished,1872.0,2.0,2.0,3,"Gymnasium, Security, Playground, Swimming Pool, Multipurpose hall, Parking, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Rigga,Amaya Maluri,920.0,Service Residence
8344,Dubai,,Partially Furnished,1092.0,2.0,1.0,4,"Parking, Security, Lift, Multipurpose hall, Jogging Track, Minimart, Cooking Allowed, Near MRT",Dubai - Zabeel,Alpha Villa,1070.0,Apartment
6089,Dubai,,Partially Furnished,1091.22,2.0,1.0,3,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Jogging Track, Cooking Allowed, Near MRT",Dubai - Al Rigga,Shamelin Bestari,1000.0,Condominium
8970,Dubai,,Fully Furnished,936.0,2.0,1.0,3,"Parking, Security, Lift, Playground, Minimart, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Oud Metha,Villa Mewah,797.0,Apartment
12276,Abu Dhabi,2016.0,Fully Furnished,1560.0,2.0,2.0,2.0,"Parking, Swimming Pool, Security",Abu Dhabi - Al Hebiah,Solstice @ Pan'gaea,980.0,Condominium
9155,Dubai,2021.0,Fully Furnished,2262.0,2.0,2.0,2,"Playground, Swimming Pool, Gymnasium, Jogging Track, Parking, Security, Barbeque area, Sauna, Lift, Minimart, Multipurpose hall, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Wasl,The Era,893.0,Service Residence
16109,Abu Dhabi,2009.0,Partially Furnished,858.0,2.0,,3.0,"Security, Parking, Air-Cond, Cooking Allowed",Abu Dhabi - Ras Al Khor Industrial Area,One Selayang,817.0,Apartment
14609,Dubai,2020.0,Partially Furnished,936.0,2.0,1.0,3,"Parking, Lift, Security, Playground, Minimart, Cooking Allowed, Air-Cond",Dubai - Al Qusais,Residensi KepongMas,800.0,Apartment
5912,Dubai,,Partially Furnished,858.0,2.0,1.0,3,"Parking, Security",Dubai - Abu Hail,Spring Villa Apartment,750.0,Apartment
8845,Dubai,2020.0,Partially Furnished,1092.0,2.0,1.0,2,"Security, Barbeque area, Jogging Track, Parking, Playground, Gymnasium, Swimming Pool, Multipurpose hall, Lift, Minimart, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Business Bay,One Maxim,650.0,Service Residence
2169,Dubai,2017.0,Fully Furnished,1481.22,2.0,1.0,3,"Parking, Security, Minimart, Swimming Pool, Gymnasium, Playground",Dubai - Zabeel,Seasons Garden Residences @ Wangsa Maju,860.0,Condominium
17352,Abu Dhabi,,Not Furnished,546.0,1.0,,2.0,Near MRT,Abu Dhabi - Al Mankhool,Pandan Cahaya Shop Apartment,650.0,Apartment
18181,Dubai,,Fully Furnished,1014.0,2.0,1.0,3,"Barbeque area, Sauna, Security, Swimming Pool, Parking, Playground",Dubai - Mushraif,Gemilang Indah,1000.0,Condominium
11321,Dubai,2022.0,Partially Furnished,1014.0,2.0,2.0,3,"Minimart, Gymnasium, Squash Court, Security, Swimming Pool, Lift, Playground, Parking, Sauna, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Club house, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Umm Al Sheif,The Hipster @ Taman Desa,958.0,Condominium
11378,Abu Dhabi,,Not Furnished,780.0,2.0,,3.0,"Security, Playground, Parking, Cooking Allowed",Abu Dhabi - Al Mankhool,Sri Raya Apartment,797.0,Apartment
18242,Dubai,,Fully Furnished,1170.0,2.0,1.0,4,"Parking, Security, Lift, Playground, Minimart, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Zabeel,Alpha Villa,1070.0,Apartment
16602,Dubai,2021.0,Partially Furnished,1092.0,2.0,,3,"Gymnasium, Security, Lift, Playground",Dubai - Al Twar,Platinum OUG Residence,1200.0,Condominium
4439,Abu Dhabi,,Not Furnished,779.22,2.0,1.0,3.0,"Gymnasium, Multipurpose hall, Swimming Pool, Barbeque area, Security, Jogging Track",Abu Dhabi - Al Yufrah,Villa Pavilion,940.0,Condominium
12163,Dubai,2002.0,Fully Furnished,1170.0,2.0,1.0,3,"Security, Swimming Pool, Parking, Minimart, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Dubai - Al Rigga,Pangsapuri Cemara (Cheras),750.0,Apartment
4226,Abu Dhabi,2021.0,Fully Furnished,1950.0,2.0,2.0,3.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Abu Dhabi - Al Barsha,Aster Residence Cheras,810.0,Condominium
6363,Dubai,,Partially Furnished,858.0,1.0,1.0,2,"Playground, Parking, Security, Lift, Barbeque area, Cooking Allowed, Near MRT",Dubai - Zabeel,Rampai Court,720.0,Apartment
13290,Dubai,,Partially Furnished,936.0,2.0,1.0,3,"Swimming Pool, Barbeque area, Sauna, Minimart, Playground, Tennis Court, Jogging Track, Parking, Gymnasium, Security, Air-Cond, Cooking Allowed, Near MRT",Dubai - Jumeirah,Idaman Sutera,850.0,Condominium
1076,Dubai,,Not Furnished,936.0,2.0,,3,"Playground, Parking, Security, Multipurpose hall",Dubai - Umm Al Sheif,Residensi Desa Satumas,850.0,Condominium
4928,Dubai,,Fully Furnished,1482.0,2.0,1.0,3,"Security, Parking, Minimart, Playground, Multipurpose hall, Swimming Pool, Squash Court",Dubai - Al Ttay,The Palladium,907.0,Condominium
6803,Abu Dhabi,2006.0,Partially Furnished,858.0,2.0,,3.0,"Parking, Security, Playground, Cooking Allowed, Washing Machine",Abu Dhabi - Margab,Mentari Court,850.0,Apartment
16239,Abu Dhabi,2014.0,Partially Furnished,1482.0,2.0,,2.0,"Parking, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Jogging Track, Club house, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Hebiah,Mirage By The Lake,1060.0,Condominium
13994,Dubai,2022.0,Partially Furnished,1209.0,2.0,2.0,3,"Minimart, Lift, Squash Court, Playground, Swimming Pool, Security, Gymnasium, Parking, Sauna, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Club house, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Umm Al Sheif,The Hipster @ Taman Desa,950.0,Condominium
12909,Dubai,2015.0,Fully Furnished,1872.0,3.0,2.0,4,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Tennis Court, Squash Court, Club house, Gymnasium, Barbeque area, Jogging Track, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Wasl,Scenaria @ North Kiara Hills,1250.0,Condominium
8776,Abu Dhabi,2016.0,Not Furnished,936.0,2.0,1.0,2.0,"Parking, Security, Gymnasium, Tennis Court, Multipurpose hall, Minimart, Barbeque area, Playground, Swimming Pool, Jogging Track, Air-Cond",Abu Dhabi - Al Meryal,De Centrum Residences,777.0,Service Residence
9166,Abu Dhabi,,Partially Furnished,1326.0,2.0,2.0,3.0,Multipurpose hall,Abu Dhabi - Lehbab,GM Residence Remia,850.0,Service Residence
10686,Abu Dhabi,2021.0,Fully Furnished,2183.2200000000003,2.0,2.0,3.0,"Security, Swimming Pool, Barbeque area, Parking, Gymnasium, Playground, Lift, Sauna, Air-Cond, Near MRT, Washing Machine, Cooking Allowed",Abu Dhabi - Al Barsha,Aster Residence Cheras,850.0,Condominium
4574,Abu Dhabi,2016.0,Partially Furnished,1209.0,2.0,2.0,3.0,"Playground, Swimming Pool, Security, Parking",Abu Dhabi - Al Barsha South,Vina Versatile Homes @ Cheras,1260.0,Condominium
6769,Abu Dhabi,,Not Furnished,780.0,1.0,1.0,3.0,"Multipurpose hall, Air-Cond, Internet",Abu Dhabi - Nadd Al Shiba,Suria (Dengkil),650.0,Apartment
1397,Abu Dhabi,,Partially Furnished,1014.0,2.0,2.0,3.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Air-Cond, Cooking Allowed",Abu Dhabi - Dubai Investment Park,Savanna Executive Suites,956.0,Service Residence
11011,Abu Dhabi,,Fully Furnished,2964.0,2.0,1.0,4.0,"Parking, Security, Lift, Swimming Pool, Gymnasium, Multipurpose hall, Tennis Court, Jogging Track, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Wadi Alshabak,Sun-U Residence,1450.0,Condominium
5976,Dubai,2018.0,Fully Furnished,2340.0,2.0,1.0,3,"Swimming Pool, Parking, Playground, Minimart, Gymnasium, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track, Sauna, Club house, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Umm Hurair,Serini Melawati,1367.0,Service Residence
2498,Abu Dhabi,,Not Furnished,897.0,2.0,2.0,3.0,"Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Cooking Allowed",Abu Dhabi - Al Meryal,H Residence (Kajang),920.0,Apartment
430,Abu Dhabi,2015.0,Partially Furnished,936.0,1.0,,1.0,"Air-Cond, Cooking Allowed, Near MRT",Abu Dhabi - Ghadeer Barashy,Trefoil,486.0,Service Residence
12958,Dubai,,Fully Furnished,8580.0,6.0,,5,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Mirdif,,2767.0,Condominium
9838,Abu Dhabi,,Not Furnished,468.0,2.0,,3.0,,Abu Dhabi - Dubai Investment Park,Seri Tanjung,750.0,Apartment
474,Dubai,2023.0,Not Furnished,1638.0,2.0,1.0,3,"Multipurpose hall, Playground, Swimming Pool, Gymnasium, Barbeque area, Security, Jogging Track, Parking, Lift, Minimart, Sauna, Tennis Court, Squash Court, Club house, Air-Cond, Cooking Allowed, Near MRT",Dubai - Port Saeed,The Birch,819.0,Service Residence
1263,Dubai,1999.0,Not Furnished,1092.0,2.0,1.0,3,"Security, Playground, Gymnasium, Parking, Barbeque area, Minimart, Swimming Pool, Air-Cond, Cooking Allowed, Near MRT",Dubai - Al Rigga,Bayu Tasik 1,920.0,Condominium
10411,Dubai,2021.0,Fully Furnished,1248.0,2.0,1.0,3,"Parking, Security, Lift, Swimming Pool, Gymnasium, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Business Bay,M Centura,850.0,Service Residence
9879,Abu Dhabi,2013.0,Partially Furnished,936.0,2.0,2.0,3.0,"Playground, Squash Court, Jogging Track, Security, Gymnasium, Swimming Pool, Multipurpose hall, Parking, Lift, Sauna, Barbeque area, Minimart, Tennis Court, Air-Cond, Near MRT, Cooking Allowed",Abu Dhabi - Mereiyeel,D'Aman Residences,1076.0,Condominium
5595,Abu Dhabi,2021.0,Partially Furnished,689.52,2.0,2.0,3.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Cooking Allowed, Near MRT",Abu Dhabi - Al Hebiah,Lakefront Homes @ Cyberjaya,1015.0,Condominium
17377,Dubai,,Fully Furnished,2184.0,1.0,1.0,2,,Dubai - Al Nahda,,689.0,Condominium
18392,Dubai,,Not Furnished,780.0,2.0,,3,"Parking, Security, Multipurpose hall, Playground, Gymnasium",Dubai - Al Murar,,850.0,Apartment
10702,Abu Dhabi,2020.0,Partially Furnished,1170.0,2.0,2.0,3.0,"Gymnasium, Parking, Minimart, Swimming Pool, Club house, Security, Lift, Playground, Squash Court",Abu Dhabi - Al Rowaiyah,Tropicana Aman 1 – Tropicana Urban Homes,870.0,Condominium
2517,Abu Dhabi,,Not Furnished,741.0,2.0,1.0,3.0,"Parking, Security, Swimming Pool, Playground, Minimart, Jogging Track, Cooking Allowed",Abu Dhabi - Margab,Indah Condominium,850.0,Condominium
4381,Dubai,2007.0,Fully Furnished,1404.0,2.0,,3,"Swimming Pool, Security, Minimart, Gymnasium, Tennis Court, Jogging Track, Playground, Sauna, Barbeque area, Parking, Lift, Club house, Multipurpose hall, Squash Court, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Rigga Al Buteen,Royal Domain Sri Putramas 2,1400.0,Service Residence
16636,Dubai,,Partially Furnished,1170.0,2.0,,3,"Gymnasium, Sauna, Parking, Security, Playground, Barbeque area, Swimming Pool, Tennis Court, Squash Court, Lift, Cooking Allowed",Dubai - Al Rigga,Prisma Cheras,1152.0,Condominium
5041,Dubai,,Fully Furnished,2340.0,1.0,2.0,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Dubai - Mirdif,,925.0,Service Residence
14832,Abu Dhabi,2018.0,Partially Furnished,1248.0,2.0,2.0,3.0,"Jogging Track, Tennis Court, Security, Gymnasium, Squash Court, Parking, Minimart, Playground, Swimming Pool",Abu Dhabi - Grayteesah,The Greens (Residensi Hijauan) @ Subang West,915.0,Condominium
2222,Dubai,2013.0,Fully Furnished,897.0,1.0,,1,"Multipurpose hall, Barbeque area, Sauna, Gymnasium, Playground, Swimming Pool, Security",Dubai - Mushraif,Residence 8,350.0,Condominium
8560,Dubai,2006.0,Fully Furnished,2340.0,3.0,3.0,4,"Parking, Gymnasium, Squash Court, Swimming Pool, Jogging Track, Playground, Barbeque area, Lift, Security",Dubai - Al Sabkha,The Orion,1323.0,Condominium
3301,Abu Dhabi,2021.0,Fully Furnished,1404.0,2.0,1.0,2.0,"Parking, Playground, Security, Swimming Pool, Jogging Track, Lift, Gymnasium, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Yufrah,Equine Residence,732.0,Service Residence
7764,Dubai,2014.0,Fully Furnished,1209.0,2.0,,3,"Tennis Court, Playground, Jogging Track, Security, Minimart, Swimming Pool, Gymnasium, Multipurpose hall",Dubai - Business Bay,Panorama Residences (Sentul),1050.0,Condominium
14442,Dubai,,Not Furnished,546.0,2.0,,3,"Minimart, Lift",Dubai - Al Rigga,Pangsapuri Segar Ria,650.0,Apartment
